"genero","especie"
Agarista,cf. niederleinii
Agarista,chlorantha
Agarista,coriifolia
Agarista,glaberrima
Agarista,niederleinii
Agarista,pulchella
Rumex,acetosella
Rumex,crispus
Rumex,obtusifolius
Rumex,scutatus
Trichomanes,anadromum
Trichomanes,cristatum
Trichomanes,elegans
Trichomanes,pilosum
Trichomanes,pinnatum
Trichomanes,plumosum
Trichomanes,polypodioides
Alsophila,capensis
Alsophila,setosa
Alsophila,sternbergii
Liparis,cogniauxiana
Liparis,nervosa
Castilleja,arvensis
Dryadella,edwallii
Dryadella,zebrina
Lycopsis,arvensis
Punica,granatum
Nematanthus,australis
Nematanthus,fissus
Nematanthus,fritschii
Nematanthus,jolyanus
Nematanthus,monanthos
Nematanthus,tessmannii
Nematanthus,wettsteinii
Clerodendrum,bungei
Clerodendrum,paniculatum
Clerodendrum,speciosum
Clerodendrum,thomsoniae
Trembleya,hatschbachii
Trembleya,inversa
Trembleya,parviflora
Trembleya,phlogiformis
Rhynchanthera, cf. novemnervia
Rhynchanthera,brachyrhyncha
Rhynchanthera,cordata
Rhynchanthera,dichotoma
Rhynchanthera,gardneri
Rhynchanthera,grandiflora
Rhynchanthera,hispida
Rhynchanthera,novemnervia
Loudetia,flammida
Montanoa,bipinnatifida
Bunchosia,acuminata
Bunchosia,armeniaca
Bunchosia,glandulifera
Bunchosia,pallescens
Bunchosia,paraguariensis
Heteropterys,bicolor
Heteropterys,byrsonimifolia
Heteropterys,campestris
Heteropterys,cf. aenea
Heteropterys,cf. coriacea
Heteropterys,cf. macradena
Heteropterys,cf. pteropetala
Heteropterys,coriacea
Heteropterys,crenulata
Heteropterys,duarteana
Heteropterys,dusenii
Heteropterys,eglandulosa
Heteropterys,glabra
Heteropterys,grandiflora
Heteropterys,intermedia
Heteropterys,nervosa
Heteropterys,nitida
Heteropterys,pauciflora
Heteropterys,pteropetala
Heteropterys,rubiginosa
Heteropterys,syringifolia
Heteropterys,tomentosa
Heteropterys,trichanthera
Heteropterys,umbellata
Peixotoa,catarinensis
Peixotoa,cf. parviflora
Peixotoa,glabra
Peixotoa,goiana
Peixotoa,magnifica
Peixotoa,parviflora
Peixotoa,reticulata
Peixotoa,tomentosa
Abelia,chinensis
Macairea,radula
Holmskioldia,sanguinea
Acisanthera,alsinaefolia
Acisanthera,variabilis
Roystonea,oleracea
Wissadula,amplissima
Wissadula,contracta
Wissadula,hernandioides
Wissadula,macrantha
Wissadula,parviflora
Wissadula,stipulata
Wissadula,wissadifolia
Sidastrum,micranthum
Sidastrum,multiflorum
Sidastrum,paniculatum
Peltaea,edouardii
Peltaea,lasiantha
Peltaea,obsita
Peltaea,polymorpha
Peltaea,speciosa
Mendoncia,puberula
Mendoncia,velloziana
Malvaviscus,arboreus
Malvastrum,americanum
Malvastrum,coromandelianum
Bastardiopsis,densiflora
Alcea,rosea
Abelmoschus,esculentus
Abelmoschus,manihot
Liriodendron,tulipifera
Magnolia,champaca
Magnolia,grandiflora
Magnolia,ovata
Diplopterys,lutea
Diplopterys,patula
Diplopterys,pubipetala
Abrodictyum,rigidum
Stigmaphyllon,arenicola
Stigmaphyllon,blanchetii
Stigmaphyllon,bonariense
Stigmaphyllon,ciliatum
Stigmaphyllon,gayanum
Stigmaphyllon,jatrophifolium
Stigmaphyllon,paralias
Stigmaphyllon,puberulum
Stigmaphyllon,salzmannii
Stigmaphyllon,tomentosum
Stigmaphyllon,urenifolium
Pterandra,pyroidea
Hiraea,cuiabensis
Hiraea,fagifolia
Hiraea,hatschbachii
Skytanthus,hancorniifolius
Lagerstroemia,indica
Lagerstroemia,speciosa
Lafoensia,nummularifolia
Lafoensia,pacari
Heimia,apetala
Heimia,salicifolia
Diplusodon,epilobioides
Diplusodon,grahamae
Diplusodon,macrodon
Diplusodon,paraisoensis
Diplusodon,plumbeus
Diplusodon,rotundifolius
Diplusodon,ulei
Diplusodon,villosissimus
Diplusodon,villosus
Diplusodon,virgatus
Struthanthus,acuminatus
Struthanthus,andrastylus
Struthanthus,angustifolius
Struthanthus,flexicaulis
Struthanthus,marginatus
Struthanthus,podopterus
Struthanthus,polyanthus
Struthanthus,polyrrhizus
Struthanthus,rhynchophyllus
Struthanthus,rotundifolius
Struthanthus,spathulatus
Struthanthus,syringifolius
Struthanthus,uraguensis
Psittacanthus,acinarius
Psittacanthus,atrolineatus
Psittacanthus,biternatus
Psittacanthus,cordatus
Psittacanthus,cucullaris
Psittacanthus,dichroos
Psittacanthus,eucalyptifolius
Psittacanthus,excrenulatus
Psittacanthus,kempffii
Psittacanthus,peronopetalus
Psittacanthus,plagiophyllus
Psittacanthus,robustus
Psittacanthus,roldanii
Spigelia,anthelmia
Spigelia,beyrichiana
Spigelia,blanchetiana
Spigelia,kleinii
Spigelia,martiana
Spigelia,pusilla
Spigelia,rojasiana
Spigelia,scabra
Spigelia,schlechtendaliana
Spigelia,sellowiana
Spigelia,spartioides
Spigelia,tetraptera
Spigelia,vestita
Antonia,ovata
Niedenzuella,lasiandra
Niedenzuella,lucida
Niedenzuella,multiglandulosa
Niedenzuella,stannea
Cranocarpus,mezii
Dyschoriste,hygrophiloides
Acrostichum,danaeifolium
Alocasia,macrorrhizos
Cynoglossum,amabile
Cynoglossum,officinale
Eichhornia,azurea
Eichhornia,crassipes
Eichhornia,heterosperma
Eichhornia,paniculata
Argemone,mexicana
Attalea,phalerata
Copernicia,alba
Stilpnopappus,trichospiroides
Sapindus,saponaria
Limonium,brasiliense
Achyranthes,aspera
Vasconcellea,quercifolia
Persea,alba
Persea,americana
Persea,aurata
Persea,fulva
Persea,major
Persea,rigida
Persea,venosa
Persea,willdenovii
Mabea,fistulifera
Mabea,glaziovii
Mabea,paniculata
Spartium,junceum
Musa,ornata
Musa,paradisiaca
Gyptidium,trichobasis
Citharexylum,amabilis
Citharexylum,montevidense
Citharexylum,myrianthum
Citharexylum,poeppigii
Citharexylum,solanaceum
Sansevieria,trifasciata
Pera,glabrata
Pera,heteranthera
Plectranthus,barbatus
Plectranthus,neochilus
Plectranthus,verticillatus
Ayapana,amygdalina
Helianthus,annuus
Helianthus,argophyllus
Jaegeria,hirta
Lucilia,acutifolia
Lucilia,ferruginea
Lucilia,linearifolia
Lucilia,lycopodioides
Pluchea,laxiflora
Pluchea,oblongifolia
Pluchea,sagittalis
Noticastrum,calvatum
Noticastrum,decumbens
Noticastrum,gnaphalioides
Noticastrum,psammophilum
Wedelia,bahiensis
Wedelia,kerrii
Wedelia,regis
Wedelia,subvelutina
Wedelia,vauthieri
Callisthene,castellanosii
Callisthene,fasciculata
Callisthene,hassleri
Callisthene,kuhlmannii
Callisthene,major
Callisthene,minor
Ateleia,glazioveana
Ateleia,guaraya
Alibertia,edulis
Caperonia,castaneifolia
Bredemeyera,divaricata
Bredemeyera,floribunda
Bredemeyera,hebeclada
Bredemeyera,laurifolia
Bredemeyera,martiana
Neea,hermaphrodita
Neea,ovalifolia
Neea,pendulina
Neea,theifera
Operculina,hamiltonii
Dipteryx,alata
Dipteryx,odorata
Cardiopetalum,calophyllum
Cassytha,filiformis
Adenaria,floribunda
Ocimum,basilicum
Ocimum,carnosum
Ocimum,gratissimum
Ocimum,nudicaule
Marsypianthes,chamaedrys
Marsypianthes,foliolosa
Leonurus,japonicus
Leonurus,pseudomacranthus
Ormosia,arborea
Ormosia,coarctata
Ormosia,coutinhoi
Ormosia,excelsa
Ormosia,fastigiata
Leonotis,nepetifolia
Hypenia,irregularis
Hypenia,macrantha
Hypenia,reticulata
Hypenia,salzmannii
Hoehnea,epilobioides
Hoehnea,parvula
Hoehnea,scutellarioides
Eriope,complicata
Eriope,crassipes
Eriope,filifolia
Eriope,foetida
Eriope,glandulosa
Eriope,hypenioides
Eriope,latifolia
Eriope,macrostachya
Eriope,salviifolia
Abrus,fruticulosus
Abrus,precatorius
Nassella,melanosperma
Nassella,sellowiana
Scorpiurus,muricatus
Trimezia,martinicensis
Trimezia,spathata
Gladiolus,grandiflorus
Crocosmia,crocosmiiflora
Kohleria,amabilis
Elaphoglossum,antioquianum
Elaphoglossum,beaurepairei
Elaphoglossum,burchellii
Elaphoglossum,edwallii
Elaphoglossum,gayanum
Elaphoglossum,glaziovii
Elaphoglossum,langsdorffii
Elaphoglossum,lingua
Elaphoglossum,luridum
Elaphoglossum,macrophyllum
Elaphoglossum,pachydermum
Elaphoglossum,paulistanum
Elaphoglossum,petiolatum
Elaphoglossum,squamipes
Elaphoglossum,strictum
Elaphoglossum,vagans
Elaphoglossum,viscidum
Codonanthe,devosiana
Codonanthe,gracilis
Dicliptera,brachiata
Dicliptera,squarrosa
Mayaca,fluviatilis
Mayaca,kunthii
Mayaca,sellowiana
Bacopa,caroliniana
Bacopa,dubia
Bacopa,gratioloides
Bacopa,monnieri
Bacopa,salzmannii
Vittaria,lineata
Vittaria,scabrida
Siparuna,bifida
Siparuna,brasiliensis
Siparuna,cuspidata
Siparuna,guianensis
Siparuna,sarmentosa
Delairea,odorata
Odontocarya,acuparata
Odontocarya,tamoides
Fimbristylis,cf. autumnalis
Fimbristylis,cf. dichotoma
Fimbristylis,complanata
Fimbristylis,dichotoma
Fimbristylis,spadicea
Fimbristylis,squarrosa
Vatairea,fusca
Vatairea,guianensis
Vatairea,heteroptera
Vatairea,macrocarpa
Tephrosia,adunca
Tephrosia,candida
Machaerina,austrobrasiliensis
Humiria,balsamifera
Disynaphia,calyculata
Disynaphia,ligulifolia
Disynaphia,littoralis
Disynaphia,multicrenulata
Pentacalia,desiderabilis
Myrciaria,cuspidata
Myrciaria,delicatula
Myrciaria,dubia
Myrciaria,floribunda
Myrciaria,glazioviana
Myrciaria,glomerata
Myrciaria,tenella
Gallesia,integrifolia
Lytoneuron,crenulans
Lytoneuron,lomariaceum
Lytoneuron,ornithopus
Vellozia,blanchetiana
Vellozia,canelinha
Vellozia,caruncularis
Vellozia,dasypus
Vellozia,declinans
Vellozia,froesii
Vellozia,glabra
Vellozia,hirsuta
Vellozia,jolyi
Vellozia,sincorana
Vellozia,stellata
Vellozia,stipitata
Vellozia,variabilis
Hortia,brasiliana
Hortia,longifolia
Schizaea,attenuata
Schizaea,elegans
Caladium,bicolor
Caladium,intermedium
Neomarica,caerulea
Neomarica,candida
Lonicera,japonica
Pilosocereus,glaucochrous
Foeniculum,vulgare
Zea,mays
Gomesa,albinoi
Gomesa,barbaceniae
Gomesa,bifolia
Gomesa,brieniana
Gomesa,ciliata
Gomesa,concolor
Gomesa,cornigera
Gomesa,flexuosa
Gomesa,florida
Gomesa,glaziovii
Gomesa,gomezoides
Gomesa,hydrophila
Gomesa,lietzei
Gomesa,microphyta
Gomesa,paranensoides
Gomesa,radicans
Gomesa,ramosa
Gomesa,ranifera
Gomesa,recurva
Gomesa,riograndensis
Gomesa,uniflora
Gomesa,varicosa
Cryptocarya,aschersoniana
Cryptocarya,botelhensis
Cryptocarya,mandioccana
Cryptocarya,moschata
Cryptocarya,saligna
Cryptocarya,subcorymbosa
Hapalorchis,micranthus
Bulbophyllum,atropurpureum
Bulbophyllum,epiphytum
Bulbophyllum,perii
Bulbophyllum,plumosum
Bulbophyllum,regnellii
Bulbophyllum,rupicolum
Bulbophyllum,tripetalum
Sacoila,lanceolata
Asystasia,gangetica
Tilesia,baccata
Heterocondylus,alatus
Heterocondylus,decipiens
Heterocondylus,pumilus
Heterocondylus,vitalbae
Podostemum,comatum
Podostemum,distichum
Podostemum,muelleri
Podostemum,rutifolium
Antirrhinum,majus
Zephyranthes,coerulea
Zephyranthes,flavissima
Zephyranthes,mesochloa
Zephyranthes,paranaensis
Zephyranthes,robusta
Zephyranthes,sylvatica
Lilium,formosanum
Lilium,longiflorum
Lilium,regale
Verbesina,glabrata
Verbesina,macrophylla
Verbesina,sordescens
Stenocephalum,megapotamicum
Ichthyothere,latifolia
Hieracium,commersonii
Hieracium,urvillei
Aldama,anchusifolia
Aldama,aspilioides
Aldama,bracteata
Aldama,kunthiana
Aldama,pilosa
Aldama,squalida
Aldama,trichophylla
Homolepis,glutinosa
Homolepis,isocalycia
Ocellochloa,rudis
Ocellochloa,stolonifera
Rhabdadenia,madida
Triodanis,perfoliata
Cichorium,intybus
Trifolium,pratense
Trifolium,repens
Galphimia,australis
Galphimia,brasiliensis
Hyptidendron,canum
Virola,elongata
Virola,gardneri
Virola,officinalis
Virola,sebifera
Virola,sessilis
Virola,subsessilis
Rivina,humilis
Augusta,longifolia
Weinmannia,discolor
Weinmannia,humilis
Weinmannia,paulliniifolia
Calophyllum,brasiliense
Crocanthemum,brasiliensis
Gonzalagunia,dicocca
Pharus,lappulaceus
Pharus,latifolius
Canastra,aristella
Canastra,lanceolata
Diphasiastrum,thyoides
Ulex,europaeus
Bathysa,australis
Poa,annua
Poa,lanuginosa
Poa,ligularis
Poa,scaberula
Labramia,bojeri
Asplundia,brachypus
Olfersia,cervina
Apodanthera,laciniosa
Apodanthera,ulei
Cucurbita,maxima
Cucurbita,pepo
Anemia,cf. simplicior
Anemia,collina
Anemia,ferruginea
Anemia,flexuosa
Anemia,hispida
Anemia,luetzelburgii
Anemia,mandioccana
Anemia,millefolia
Anemia,mynsseniana
Anemia,oblongifolia
Anemia,phyllitidis
Anemia,raddiana
Anemia,tenera
Anemia,tomentosa
Anemia,villosa
Salacia,elliptica
Cobaea,scandens
Liquidambar,styraciflua
Hippeastrum,aulicum
Hippeastrum,breviflorum
Hippeastrum,glaucescens
Hippeastrum,psittacinum
Hippeastrum,reticulatum
Hippeastrum,santacatarina
Hippeastrum,striatum
Posoqueria,latifolia
Laurus,nobilis
Tachigali,aurea
Tachigali,bracteosa
Tachigali,densiflora
Tachigali,paniculata
Tachigali,rugosa
Tachigali,subvelutina
Tachigali,vulgaris
Sessea,regnellii
Aniseia,martinicensis
Jacquemontia,blanchetii
Jacquemontia,densiflora
Jacquemontia,ferruginea
Jacquemontia,heterantha
Jacquemontia,lasioclados
Jacquemontia,mucronifera
Jacquemontia,prostrata
Jacquemontia,sphaerocephala
Jacquemontia,tamnifolia
Poecilanthe,falcata
Poecilanthe,parviflora
Poecilanthe,ulei
Platypodium,elegans
Lathyrus,crassipes
Lathyrus,elegans
Lathyrus,nervosus
Lathyrus,paranensis
Lathyrus,pubescens
Lathyrus,sativus
Cratylia,argentea
Cratylia,intermedia
Periandra,coccinea
Periandra,mediterranea
Polytrichadelphus,pseudopolytrichum
Serpocaulon,catharinae
Serpocaulon,fraxinifolium
Serpocaulon,glandulosissimum
Serpocaulon,laetum
Serpocaulon,latipes
Serpocaulon,loriceum
Serpocaulon,menisciifolium
Serpocaulon,triseriale
Serpocaulon,vacillans
Cochlidium,punctatum
Cochlidium,serrulatum
Saponaria,ocymoides
Noisettia,orchidiflora
Chamaedorea,elegans
Chara,cf. rusbyana
Wisteria,floribunda
Deguelia,costata
Deguelia,nitidula
Deguelia,scandens
Evolvulus,alsinoides
Evolvulus,glomeratus
Evolvulus,lagopodioides
Evolvulus,nummularius
Evolvulus,pohlii
Evolvulus,pterygophyllus
Evolvulus,pusillus
Evolvulus,riedelii
Evolvulus,sericeus
Riedeliella,graciliflora
Mezilaurus,itauba
Mezilaurus,vanderwerffii
Ruta,graveolens
Bauhinia,acuruana
Bauhinia,aff. curvula
Bauhinia,angulata
Bauhinia,arleneae
Bauhinia,bauhinioides
Bauhinia,cf. curvula
Bauhinia,cf. pulchella
Bauhinia,corniculata
Bauhinia,cupulata
Bauhinia,curvula
Bauhinia,dubia
Bauhinia,dumosa
Bauhinia,forficata
Bauhinia,holophylla
Bauhinia,longicuspis
Bauhinia,longifolia
Bauhinia,mollis
Bauhinia,pulchella
Bauhinia,rufa
Bauhinia,ungulata
Bauhinia,variegata
Limnobium,laevigatum
Enydra,anagallis
Enydra,radicans
Salvinia,auriculata
Pistia,stratiotes
Ruprechtia,laxiflora
Ctenitis,anniesii
Ctenitis,distans
Ctenitis,falciculata
Ctenitis,nervata
Ctenitis,paranaensis
Ctenitis,refulgens
Ctenitis,submarginalis
Picrosia,longifolia
Gamochaeta,americana
Gamochaeta,falcata
Gamochaeta,filaginea
Gamochaeta,pensylvanica
Gamochaeta,purpurea
Gamochaeta,simplicicaulis
Cnidoscolus,bahianus
Cnidoscolus,urens
Cnidoscolus,urentissimus
Chiropetalum,ramboi
Chiropetalum,tricoccum
Wullschlaegelia,aphylla
Grobya,amherstiae
Grobya,galeata
Guazuma,ulmifolia
Achatocarpus,praecox
Daucus,carota
Daucus,montanus
Daucus,pusillus
Salix,humboldtiana
Salix,nigra
Olea,europaea
Sesamum,indicum
Malpighia,emarginata
Hymenasplenium,triquetrum
Becquerelia,cymosa
Becquerelia,muricata
Urolepis,hecatantha
Cunila,angustifolia
Cunila,galioides
Cunila,incisa
Cunila,platyphylla
Cunila,spicata
Mecardonia,grandiflora
Mecardonia,procumbens
Acaena,eupatoria
Wahlenbergia,linarioides
Wahlenbergia,marginata
Staelia,virgata
Dietes,bicolor
Dietes,iridioides
Phyllanthus,acuminatus
Phyllanthus,aff. leptophyllus
Phyllanthus,angustissimus
Phyllanthus,caroliniensis
Phyllanthus,fluitans
Phyllanthus,glaziovii
Phyllanthus,hyssopifolioides
Phyllanthus,klotzschianus
Phyllanthus,niruri
Phyllanthus,orbiculatus
Phyllanthus,ramillosus
Phyllanthus,sellowianus
Phyllanthus,tenellus
Manekia,obtusa
Bowdichia,virgilioides
Pterocarpus,amazonum
Pterocarpus,dubius
Pterocarpus,lupulina
Pterocarpus,nitens
Pterocarpus,rohrii
Pterocarpus,santalinoides
Sophora,tomentosa
Linnaea,borealis
Pseudobrickellia,angustissima
Pseudobrickellia,brasiliensis
Asterostigma,tweedianum
Lablab,purpureus
Curitiba,prismatica
Cuspidaria,convoluta
Cuspidaria,pulchella
Cuspidaria,pulchra
Cuspidaria,simplicifolia
Borago,officinalis
Myrrhinium,atropurpureum
Wittrockia,cyathiformis
Wittrockia,superba
Parodia,carambeiensis
Apochloa,lutzii
Silene,gallica
Cynophalla,flexuosa
Cynophalla,hastata
Cynophalla,retusa
Dichondra,macrocalyx
Dichondra,microcalyx 
Dichondra,sericea
Holocheilus,brasiliensis
Holocheilus,illustris
Holocheilus,pinnatifidus
Eltroplectris,schlechteriana
Neonotonia,wightii
Aiouea,acarodomatifera
Aiouea,amoena
Aiouea,glaziovii
Aiouea,hatschbachii
Aiouea,montana
Aiouea,ombrophila
Aiouea,piauhyensis
Aiouea,saligna
Aiouea,sellowiana
Aiouea,stenophylla
Aiouea,trinervis
Cyclanthera,hystrix
Cyclanthera,tenuifolia
Sicana,odorifera
Euplassa,cantareirae
Euplassa,inaequalis
Euplassa,lanata
Euplassa,nebularis
Euplassa,rufa
Cenostigma,bracteosum
Cenostigma,macrophyllum
Cenostigma,microphyllum
Cenostigma,pluviosum
Cenostigma,pluviosum
Cenostigma,pyramidale
Cenostigma,tocantinum
Marcetia,canescens
Marcetia,lanuginosa
Marcetia,taxifolia
Marcetia,velutina
Radlkoferotoma,cistifolium
Chaetostoma,armatum
Glechon,ciliata
Glechon,discolor
Glechon,marifolia
Aphelandra,chamissoniana
Aphelandra,espirito-santensis
Aphelandra,liboniana
Aphelandra,longiflora
Aphelandra,ornata
Aphelandra,schottiana
Aphelandra,wasshausenii
Huberia,insignis
Huberia,piranii
Huberia,semiserrata
Hatiora,salicornioides
Scutellaria,racemosa
Scutellaria,uliginosa
Pterolepis,glomerata
Pterolepis,parnassiifolia
Pterolepis,polygonoides
Oryza,latifolia
Oryza,rufipogon
Oryza,sativa
Dactyloctenium,aegyptium
Chusquea,anelythra
Chusquea,bambusoides
Chusquea,capitata
Chusquea,capituliflora
Chusquea,fasciculata
Chusquea,gracilis
Chusquea,ibiramae
Chusquea,juergensii
Chusquea,kleinii
Chusquea,leptophylla
Chusquea,meyeriana
Chusquea,mimosa
Chusquea,oligophylla
Chusquea,oxylepis
Chusquea,pinifolia
Chusquea,ramosissima
Chusquea,tenella
Chusquea,urelytra
Chusquea,windischii
Chascolytrum,calotheca
Chascolytrum,juergensii
Chascolytrum,monandrum
Chascolytrum,subaristatum
Chascolytrum,uniolae
Eragrostis,articulata
Eragrostis,bahiensis
Eragrostis,ciliaris
Eragrostis,lugens
Eragrostis,maypurensis
Eragrostis,mexicana
Eragrostis,neesii
Eragrostis,pilosa
Eragrostis,plana
Eragrostis,polytricha
Eragrostis,tenuifolia
Calamagrostis,viridiflavescens
Sporobolus,aeneus
Sporobolus,ciliatus
Sporobolus,indicus
Sporobolus,linearifolius
Sporobolus,pseudairoides
Sporobolus,virginicus
Urochloa,adspersa
Urochloa,arrecta
Urochloa,brizantha
Urochloa,decumbens
Urochloa,mutica
Urochloa,plantaginea
Urochloa,ruziziensis
Aristida,adscensionis
Aristida,flaccida
Aristida,gibbosa
Aristida,jubata
Aristida,megapotamica
Aristida,multiramea
Aristida,recurvata
Aristida,torta
Floscopa,glabrata
Floscopa,hirsuta
Areca,triandra
Astraea,cincta
Astraea,lobata
Alstroemeria,amabilis
Alstroemeria,apertiflora
Alstroemeria,caryophyllaea
Alstroemeria,inodora
Alstroemeria,isabelleana
Alstroemeria,pallida
Alstroemeria,sellowiana
Norantea,guianensis
Astrocaryum,aculeatissimum
Astrocaryum,campestre
Salvertia,convallariodora
Eschweilera,albiflora
Eschweilera,alvimii
Eschweilera,coriacea
Eschweilera,nana
Eschweilera,ovata
Eschweilera,pedicellata
Eschweilera,tetrapetala
Scoparia,dulcis
Scoparia,elliptica
Scoparia,ericacea
Scoparia,hassleriana
Scoparia,montevidensis
Himatanthus,articulatus
Himatanthus,bracteatus
Himatanthus,obovatus
Himatanthus,phagedaenicus
Himatanthus,tarapotensis
Cybianthus,brasiliensis
Cybianthus,detergens
Cybianthus,gardneri
Physocalymma,scaberrimum
Laserpitium,halleri
Borreria,alata
Borreria,brachystemonoides
Borreria,capitata
Borreria,cupularis
Borreria,dasycephala
Borreria,hyssopifolia
Borreria,latifolia
Borreria,ocymifolia
Borreria,orientalis
Borreria,paranaensis
Borreria,poaya
Borreria,schumannii
Borreria,suaveolens
Borreria,tenella
Borreria,valens
Borreria,verticillata
Borreria,wunschmannii
Litchi,chinensis
Azadirachta,indica
Otachyrium,aquaticum
Otachyrium,seminudum
Otachyrium,versicolor
Dichanthelium,hebotes
Dichanthelium,sabulorum
Dichanthelium,superatum
Odontadenia,lutea
Odontadenia,macrantha
Urena,lobata
Calydorea,campestris
Rapatea,elongata
Rapatea,paludosa
Rapatea,pycnocephala
Simarouba,amara
Simarouba,versicolor
Paronychia,camphorosmoides
Paronychia,communis
Silene,antirrhina
Silene,gallica
Soliva,sessilis
Symphyllophyton,caprifolioides
Brassica,napus
Brassica,rapa
Trithrinax,acanthocoma
Datura,stramonium
Apuleia,leiocarpa
Lophosoria,quadripinnata
Hippocratea,volubilis
Vandenboschia,radicans
Vandenboschia,rupestris
Lellingeria,depressa
Alansmia,cultrata
Alansmia,reclinata
Leptostelma,catharinense
Leptostelma,maximum
Leptostelma,tweediei
Symphyotrichum,squamatum
Symphyotrichum,subulatum
Anadenanthera,colubrina
Anadenanthera,peregrina
Luehea,candicans
Luehea,crispa
Luehea,divaricata
Luehea,grandiflora
Luehea,microcarpa
Luehea,ochrophylla
Luehea,paniculata
Inga,alba
Inga,barbata
Inga,capitata
Inga,ciliata
Inga,cylindrica
Inga,edulis
Inga,flagelliformis
Inga,grandiflora
Inga,heterophylla
Inga,laurina
Inga,lentiscifolia
Inga,marginata
Inga,pilosula
Inga,sellowiana
Inga,sessilis
Inga,striata
Inga,subnuda
Inga,thibaudiana
Inga,umbellifera
Inga,vera
Inga,virescens
Inga,vulpina
Ceiba,speciosa
Celtis,brasiliensis
Celtis,chichape
Celtis,iguanaea
Celtis,spinosa
Senna,aculeata
Senna,acuruensis
Senna,alata
Senna,araucarietorum
Senna,bicapsularis
Senna,cana
Senna,cf. pilifera
Senna,corymbosa
Senna,hirsuta
Senna,latifolia
Senna,lechriosperma
Senna,macranthera
Senna,multijuga
Senna,neglecta
Senna,obtusifolia
Senna,occidentalis
Senna,organensis
Senna,pendula
Senna,phlebadenia
Senna,pilifera
Senna,quinquangulata
Senna,reniformis
Senna,rugosa
Senna,silvestris
Senna,spectabilis
Senna,splendida
Senna,tropica
Senna,velutina
Leucaena,leucocephala
Triumfetta,althaeoides
Triumfetta,bartramia
Triumfetta,bogotensis
Triumfetta,obscura
Triumfetta,semitriloba
Acrocomia,aculeata
Acrocomia,hassleri
Acrocomia,totai
Strelitzia,reginae
Leea,guineensis
Leea,rubra
Casearia,aculeata
Casearia,altiplanensis
Casearia,arborea
Casearia,catharinensis
Casearia,cf. ulmifolia
Casearia,commersoniana
Casearia,decandra
Casearia,gossypiosperma
Casearia,grandiflora
Casearia,javitensis
Casearia,lasiophylla
Casearia,mestrensis
Casearia,obliqua
Casearia,paranaensis
Casearia,rupestris
Casearia,sylvestris
Acanthocladus,brasiliensis
Byttneria,aculeata
Byttneria,australis
Byttneria,catalpifolia
Byttneria,divaricata
Byttneria,filipes
Byttneria,gayana
Byttneria,genistella
Byttneria,gracilipes
Byttneria,hatschbachii
Byttneria,rhamnifolia
Byttneria,scabra
Byttneria,triadenia
Byttneria,urticifolia
Alseis,floribunda
Escallonia,bifida
Escallonia,chlorophylla
Escallonia,farinacea
Escallonia,laevis
Escallonia,megapotamica
Escallonia,obtusissima
Escallonia,petrophila
Hypolytrum,pulchrum
Hypolytrum,schraderianum
Calliandra,bahiana
Calliandra,brevicaulis
Calliandra,brevipes
Calliandra,dysantha
Calliandra,fasciculata
Calliandra,foliolosa
Calliandra,lanata
Calliandra,macrocalyx
Calliandra,parviflora
Calliandra,sessilis
Calliandra,surinamensis
Calliandra,tweedii
Alicia,anisopetala
Aegiphila,brachiata
Aegiphila,integrifolia
Aegiphila,mediterranea
Aegiphila,obducta
Aegiphila,racemosa
Aegiphila,verticillata
Aegiphila,vitelliniflora
Fridericia,caudata
Fridericia,caudigera
Fridericia,chica
Fridericia,cinnamomea
Fridericia,conjugata
Fridericia,craterophora
Fridericia,erubescens
Fridericia,florida
Fridericia,formosa
Fridericia,leucopogon
Fridericia,mutabilis
Fridericia,platyphylla
Fridericia,rego
Fridericia,samydoides
Fridericia,speciosa
Fridericia,triplinervia
Fridericia,tuberculata
Trema,micrantha
Trema,micranthum
Pseudotrimezia,cathartica
Pseudotrimezia,juncifolia
Pseudotrimezia,synandra
Calotropis,procera
Cynanchum,montevidense
Ditassa,burchellii
Ditassa,capillaris
Ditassa,conceptionis
Ditassa,crassifolia
Ditassa,edmundoi
Ditassa,eximia
Ditassa,glaziovii
Ditassa,gracilipes
Ditassa,hastata
Ditassa,hispida
Ditassa,retusa
Minaria,acerosa
Minaria,micromeria
Fischeria,stellata
Orthosia,congesta
Orthosia,dusenii
Orthosia,scoparia
Orthosia,urceolata
Orthosia,virgata
Oxypetalum,aequaliflorum
Oxypetalum,appendiculatum
Oxypetalum,balansae
Oxypetalum,banksii
Oxypetalum,capitatum
Oxypetalum,coccineum
Oxypetalum,cordifolium
Oxypetalum,erectum
Oxypetalum,erianthum
Oxypetalum,hoehnei
Oxypetalum,insigne
Oxypetalum,mosenii
Oxypetalum,oblanceolatum
Oxypetalum,obtusifolium
Oxypetalum,pachyglossum
Oxypetalum,pachygynum
Oxypetalum,pannosum
Oxypetalum,solanoides
Oxypetalum,sublanatum
Oxypetalum,tomentosum
Oxypetalum,tubatum
Oxypetalum,warmingii
Oxypetalum,wightianum
Peplonia,axillaris
Schubertia,grandiflora
Schubertia,morilloana
Stapelia,hirsuta
Luxemburgia,damazioana
Luxemburgia,glazioviana
Luxemburgia,schwackeana
Blepharocalyx,salicifolius
Chamaecrista,amiciella
Chamaecrista,blanchetii
Chamaecrista,brachyrachis
Chamaecrista,campestris
Chamaecrista,cathartica
