NUM_TOMBO | SEQUENCIA | FOTO | DESCRICAO | COD_BARRA | NUM_BARRA
32436.0 | 1 | None | None | HCF000033128 | 33128.0
32437.0 | 1 | None | None | HCF000033129 | 33129.0
32438.0 | 1 | None | None | HCF000033130 | 33130.0
32439.0 | 1 | None | None | HCF000033131 | 33131.0
32440.0 | 1 | None | None | HCF000033132 | 33132.0
32441.0 | 1 | None | None | HCF000033133 | 33133.0
32442.0 | 1 | None | None | HCF000033134 | 33134.0
32443.0 | 1 | None | None | HCF000033135 | 33135.0
32444.0 | 1 | None | None | HCF000033136 | 33136.0
32445.0 | 1 | None | None | HCF000033137 | 33137.0
32446.0 | 1 | None | None | HCF000033138 | 33138.0
32447.0 | 1 | None | None | HCF000033139 | 33139.0
32448.0 | 1 | None | None | HCF000033140 | 33140.0
32449.0 | 1 | None | None | HCF000033141 | 33141.0
32450.0 | 1 | None | None | HCF000033142 | 33142.0
32451.0 | 1 | None | None | HCF000033143 | 33143.0
32452.0 | 1 | None | None | HCF000033144 | 33144.0
32453.0 | 1 | None | None | HCF000033145 | 33145.0
32454.0 | 1 | None | None | HCF000033146 | 33146.0
32455.0 | 1 | None | None | HCF000033147 | 33147.0
32456.0 | 1 | None | None | HCF000033148 | 33148.0
32457.0 | 1 | None | None | HCF000033149 | 33149.0
32458.0 | 1 | None | None | HCF000033150 | 33150.0
32459.0 | 1 | None | None | HCF000033151 | 33151.0
32460.0 | 1 | None | None | HCF000033152 | 33152.0
32461.0 | 1 | None | None | HCF000033153 | 33153.0
32462.0 | 1 | None | None | HCF000033154 | 33154.0
32463.0 | 1 | None | None | HCF000033155 | 33155.0
32464.0 | 1 | None | None | HCF000033156 | 33156.0
32465.0 | 1 | None | None | HCF000033157 | 33157.0
32466.0 | 1 | None | None | HCF000033158 | 33158.0
32467.0 | 1 | None | None | HCF000033159 | 33159.0
32468.0 | 1 | None | None | HCF000033160 | 33160.0
32469.0 | 1 | None | None | HCF000033161 | 33161.0
32470.0 | 1 | None | None | HCF000033162 | 33162.0
32471.0 | 1 | None | None | HCF000033163 | 33163.0
32472.0 | 1 | None | None | HCF000033164 | 33164.0
32473.0 | 1 | None | None | HCF000033165 | 33165.0
32474.0 | 1 | None | None | HCF000033166 | 33166.0
32475.0 | 1 | None | None | HCF000033167 | 33167.0
32476.0 | 1 | None | None | HCF000033168 | 33168.0
32477.0 | 1 | None | None | HCF000033169 | 33169.0
32478.0 | 1 | None | None | HCF000033170 | 33170.0
32479.0 | 1 | None | None | HCF000033171 | 33171.0
32480.0 | 1 | None | None | HCF000033172 | 33172.0
32481.0 | 1 | None | None | HCF000033173 | 33173.0
32482.0 | 1 | None | None | HCF000033174 | 33174.0
32483.0 | 1 | None | None | HCF000033175 | 33175.0
32484.0 | 1 | None | None | HCF000033176 | 33176.0
32485.0 | 1 | None | None | HCF000033177 | 33177.0
32486.0 | 1 | None | None | HCF000033178 | 33178.0
32487.0 | 1 | None | None | HCF000033179 | 33179.0
32488.0 | 1 | None | None | HCF000033180 | 33180.0
32489.0 | 1 | None | None | HCF000033181 | 33181.0
32490.0 | 1 | None | None | HCF000033182 | 33182.0
32491.0 | 1 | None | None | HCF000033183 | 33183.0
32492.0 | 1 | None | None | HCF000033184 | 33184.0
32493.0 | 1 | None | None | HCF000033185 | 33185.0
32494.0 | 1 | None | None | HCF000033186 | 33186.0
32495.0 | 1 | None | None | HCF000033187 | 33187.0
32496.0 | 1 | None | None | HCF000033188 | 33188.0
32497.0 | 1 | None | None | HCF000033189 | 33189.0
32498.0 | 1 | None | None | HCF000033190 | 33190.0
32499.0 | 1 | None | None | HCF000033191 | 33191.0
32500.0 | 1 | None | None | HCF000033192 | 33192.0
32501.0 | 1 | None | None | HCF000033193 | 33193.0
32502.0 | 1 | None | None | HCF000033194 | 33194.0
32503.0 | 1 | None | None | HCF000033195 | 33195.0
32504.0 | 1 | None | None | HCF000033196 | 33196.0
32505.0 | 1 | None | None | HCF000033197 | 33197.0
32506.0 | 1 | None | None | HCF000033198 | 33198.0
32507.0 | 1 | None | None | HCF000033199 | 33199.0
32508.0 | 1 | None | None | HCF000033200 | 33200.0
32509.0 | 1 | None | None | HCF000033201 | 33201.0
32510.0 | 1 | None | None | HCF000033202 | 33202.0
32511.0 | 1 | None | None | HCF000033203 | 33203.0
32512.0 | 1 | None | None | HCF000033204 | 33204.0
32513.0 | 1 | None | None | HCF000033205 | 33205.0
32514.0 | 1 | None | None | HCF000033206 | 33206.0
32515.0 | 1 | None | None | HCF000033207 | 33207.0
32516.0 | 1 | None | None | HCF000033208 | 33208.0
32517.0 | 1 | None | None | HCF000033209 | 33209.0
32518.0 | 1 | None | None | HCF000033210 | 33210.0
32519.0 | 1 | None | None | HCF000033211 | 33211.0
32520.0 | 1 | None | None | HCF000033212 | 33212.0
32521.0 | 1 | None | None | HCF000033213 | 33213.0
32522.0 | 1 | None | None | HCF000033214 | 33214.0
32523.0 | 1 | None | None | HCF000033215 | 33215.0
32524.0 | 1 | None | None | HCF000033216 | 33216.0
32525.0 | 1 | None | None | HCF000033217 | 33217.0
32526.0 | 1 | None | None | HCF000033218 | 33218.0
32527.0 | 1 | None | None | HCF000033219 | 33219.0
32528.0 | 1 | None | None | HCF000033220 | 33220.0
32529.0 | 1 | None | None | HCF000033221 | 33221.0
32530.0 | 1 | None | None | HCF000033222 | 33222.0
32531.0 | 1 | None | None | HCF000033223 | 33223.0
32532.0 | 1 | None | None | HCF000033224 | 33224.0
32533.0 | 1 | None | None | HCF000033225 | 33225.0
32534.0 | 1 | None | None | HCF000033226 | 33226.0
32535.0 | 1 | None | None | HCF000033227 | 33227.0
32536.0 | 1 | None | None | HCF000033228 | 33228.0
32537.0 | 1 | None | None | HCF000033229 | 33229.0
32538.0 | 1 | None | None | HCF000033230 | 33230.0
32539.0 | 1 | None | None | HCF000033231 | 33231.0
32540.0 | 1 | None | None | HCF000033232 | 33232.0
32541.0 | 1 | None | None | HCF000033233 | 33233.0
32542.0 | 1 | None | None | HCF000033234 | 33234.0
32543.0 | 1 | None | None | HCF000033235 | 33235.0
32544.0 | 1 | None | None | HCF000033236 | 33236.0
32545.0 | 1 | None | None | HCF000033237 | 33237.0
32546.0 | 1 | None | None | HCF000033238 | 33238.0
32547.0 | 1 | None | None | HCF000033239 | 33239.0
32548.0 | 1 | None | None | HCF000033240 | 33240.0
32549.0 | 1 | None | None | HCF000033241 | 33241.0
32550.0 | 1 | None | None | HCF000033242 | 33242.0
32551.0 | 1 | None | None | HCF000033243 | 33243.0
32552.0 | 1 | None | None | HCF000033244 | 33244.0
32553.0 | 1 | None | None | HCF000033245 | 33245.0
32554.0 | 1 | None | None | HCF000033246 | 33246.0
32555.0 | 1 | None | None | HCF000033247 | 33247.0
32556.0 | 1 | None | None | HCF000033248 | 33248.0
32557.0 | 1 | None | None | HCF000033249 | 33249.0
32558.0 | 1 | None | None | HCF000033250 | 33250.0
32559.0 | 1 | None | None | HCF000033251 | 33251.0
32560.0 | 1 | None | None | HCF000033252 | 33252.0
32561.0 | 1 | None | None | HCF000033253 | 33253.0
32562.0 | 1 | None | None | HCF000033254 | 33254.0
32563.0 | 1 | None | None | HCF000033255 | 33255.0
32564.0 | 1 | None | None | HCF000033256 | 33256.0
32565.0 | 1 | None | None | HCF000033257 | 33257.0
32566.0 | 1 | None | None | HCF000033258 | 33258.0
32567.0 | 1 | None | None | HCF000033259 | 33259.0
32568.0 | 1 | None | None | HCF000033260 | 33260.0
32569.0 | 1 | None | None | HCF000033261 | 33261.0
32570.0 | 1 | None | None | HCF000033262 | 33262.0
32571.0 | 1 | None | None | HCF000033263 | 33263.0
32572.0 | 1 | None | None | HCF000033264 | 33264.0
32573.0 | 1 | None | None | HCF000033265 | 33265.0
32574.0 | 1 | None | None | HCF000033266 | 33266.0
32575.0 | 1 | None | None | HCF000033267 | 33267.0
32576.0 | 1 | None | None | HCF000033268 | 33268.0
32577.0 | 1 | None | None | HCF000033269 | 33269.0
32578.0 | 1 | None | None | HCF000033270 | 33270.0
32579.0 | 1 | None | None | HCF000033271 | 33271.0
32580.0 | 1 | None | None | HCF000033272 | 33272.0
32581.0 | 1 | None | None | HCF000033273 | 33273.0
32582.0 | 1 | None | None | HCF000033274 | 33274.0
32583.0 | 1 | None | None | HCF000033275 | 33275.0
32584.0 | 1 | None | None | HCF000033276 | 33276.0
32585.0 | 1 | None | None | HCF000033277 | 33277.0
32586.0 | 1 | None | None | HCF000033278 | 33278.0
32587.0 | 1 | None | None | HCF000033279 | 33279.0
32588.0 | 1 | None | None | HCF000033280 | 33280.0
32588.0 | 2 | None | None | HCF000033281 | 33281.0
32589.0 | 1 | None | None | HCF000033282 | 33282.0
32590.0 | 1 | None | None | HCF000033283 | 33283.0
32591.0 | 1 | None | None | HCF000033284 | 33284.0
32592.0 | 1 | None | None | HCF000033285 | 33285.0
32593.0 | 1 | None | None | HCF000033286 | 33286.0
32594.0 | 1 | None | None | HCF000033287 | 33287.0
32595.0 | 1 | None | None | HCF000033288 | 33288.0
32596.0 | 1 | None | None | HCF000033289 | 33289.0
32597.0 | 1 | None | None | HCF000033290 | 33290.0
32598.0 | 1 | None | None | HCF000033291 | 33291.0
32599.0 | 1 | None | None | HCF000033292 | 33292.0
32600.0 | 1 | None | None | HCF000033293 | 33293.0
32601.0 | 1 | None | None | HCF000033294 | 33294.0
32602.0 | 1 | None | None | HCF000033295 | 33295.0
32603.0 | 1 | None | None | HCF000033296 | 33296.0
32603.0 | 2 | None | None | HCF000033297 | 33297.0
32604.0 | 1 | None | None | HCF000033298 | 33298.0
32605.0 | 1 | None | None | HCF000033299 | 33299.0
32606.0 | 1 | None | None | HCF000033300 | 33300.0
32607.0 | 1 | None | None | HCF000033301 | 33301.0
32608.0 | 1 | None | None | HCF000033302 | 33302.0
32609.0 | 1 | None | None | HCF000033303 | 33303.0
32610.0 | 1 | None | None | HCF000033304 | 33304.0
32610.0 | 2 | None | None | HCF000033305 | 33305.0
32611.0 | 1 | None | None | HCF000033306 | 33306.0
32612.0 | 1 | None | None | HCF000033307 | 33307.0
32613.0 | 1 | None | None | HCF000033308 | 33308.0
32614.0 | 1 | None | None | HCF000033309 | 33309.0
32615.0 | 1 | None | None | HCF000033310 | 33310.0
32616.0 | 1 | None | None | HCF000033311 | 33311.0
32617.0 | 1 | None | None | HCF000033312 | 33312.0
32618.0 | 1 | None | None | HCF000033313 | 33313.0
32619.0 | 1 | None | None | HCF000033314 | 33314.0
32620.0 | 1 | None | None | HCF000033315 | 33315.0
32621.0 | 1 | None | None | HCF000033316 | 33316.0
32622.0 | 1 | None | None | HCF000033317 | 33317.0
32623.0 | 1 | None | None | HCF000033318 | 33318.0
32624.0 | 1 | None | None | HCF000033319 | 33319.0
32625.0 | 1 | None | None | HCF000033320 | 33320.0
32626.0 | 1 | None | None | HCF000033321 | 33321.0
32627.0 | 1 | None | None | HCF000033322 | 33322.0
32628.0 | 1 | None | None | HCF000033323 | 33323.0
32629.0 | 1 | None | None | HCF000033324 | 33324.0
32630.0 | 1 | None | None | HCF000033325 | 33325.0
32631.0 | 1 | None | None | HCF000033326 | 33326.0
32632.0 | 1 | None | None | HCF000033327 | 33327.0
32633.0 | 1 | None | None | HCF000033328 | 33328.0
32634.0 | 1 | None | None | HCF000033329 | 33329.0
32635.0 | 1 | None | None | HCF000033330 | 33330.0
32636.0 | 1 | None | None | HCF000033331 | 33331.0
32637.0 | 1 | None | None | HCF000033332 | 33332.0
32638.0 | 1 | None | None | HCF000033333 | 33333.0
32639.0 | 1 | None | None | HCF000033334 | 33334.0
32640.0 | 1 | None | None | HCF000033335 | 33335.0
32641.0 | 1 | None | None | HCF000033336 | 33336.0
32642.0 | 1 | None | None | HCF000033337 | 33337.0
32643.0 | 1 | None | None | HCF000033338 | 33338.0
32644.0 | 1 | None | None | HCF000033339 | 33339.0
32645.0 | 1 | None | None | HCF000033340 | 33340.0
32646.0 | 1 | None | None | HCF000033341 | 33341.0
32647.0 | 1 | None | None | HCF000033342 | 33342.0
32648.0 | 1 | None | None | HCF000033343 | 33343.0
32649.0 | 1 | None | None | HCF000033344 | 33344.0
32650.0 | 1 | None | None | HCF000033345 | 33345.0
32651.0 | 1 | None | None | HCF000033346 | 33346.0
32652.0 | 1 | None | None | HCF000033347 | 33347.0
32653.0 | 1 | None | None | HCF000033348 | 33348.0
32654.0 | 1 | None | None | HCF000033349 | 33349.0
32655.0 | 1 | None | None | HCF000033350 | 33350.0
32656.0 | 1 | None | None | HCF000033351 | 33351.0
32657.0 | 1 | None | None | HCF000033352 | 33352.0
32657.0 | 2 | None | None | HCF000033353 | 33353.0
32658.0 | 1 | None | None | HCF000033354 | 33354.0
32659.0 | 1 | None | None | HCF000033355 | 33355.0
32660.0 | 1 | None | None | HCF000033356 | 33356.0
32661.0 | 1 | None | None | HCF000033357 | 33357.0
32662.0 | 1 | None | None | HCF000033358 | 33358.0
32662.0 | 2 | None | None | HCF000033359 | 33359.0
32663.0 | 1 | None | None | HCF000033360 | 33360.0
32664.0 | 1 | None | None | HCF000033361 | 33361.0
32665.0 | 1 | None | None | HCF000033362 | 33362.0
32666.0 | 1 | None | None | HCF000033363 | 33363.0
32667.0 | 1 | None | None | HCF000033364 | 33364.0
32668.0 | 1 | None | None | HCF000033365 | 33365.0
32669.0 | 1 | None | None | HCF000033366 | 33366.0
32670.0 | 1 | None | None | HCF000033367 | 33367.0
32671.0 | 1 | None | None | HCF000033368 | 33368.0
32672.0 | 1 | None | None | HCF000033369 | 33369.0
32673.0 | 1 | None | None | HCF000033370 | 33370.0
32674.0 | 1 | None | None | HCF000033371 | 33371.0
32675.0 | 1 | None | None | HCF000033372 | 33372.0
32676.0 | 1 | None | None | HCF000033373 | 33373.0
32677.0 | 1 | None | None | HCF000033374 | 33374.0
32678.0 | 1 | None | None | HCF000033375 | 33375.0
32679.0 | 1 | None | None | HCF000033376 | 33376.0
32680.0 | 1 | None | None | HCF000033377 | 33377.0
32680.0 | 2 | None | None | HCF000033378 | 33378.0
32681.0 | 1 | None | None | HCF000033379 | 33379.0
32682.0 | 1 | None | None | HCF000033380 | 33380.0
32683.0 | 1 | None | None | HCF000033381 | 33381.0
32684.0 | 1 | None | None | HCF000033382 | 33382.0
32684.0 | 2 | None | None | HCF000033383 | 33383.0
32685.0 | 1 | None | None | HCF000033384 | 33384.0
32686.0 | 1 | None | None | HCF000033385 | 33385.0
32687.0 | 1 | None | None | HCF000033386 | 33386.0
32687.0 | 2 | None | None | HCF000033387 | 33387.0
32688.0 | 1 | None | None | HCF000033388 | 33388.0
32689.0 | 1 | None | None | HCF000033389 | 33389.0
32690.0 | 1 | None | None | HCF000033390 | 33390.0
32691.0 | 1 | None | None | HCF000033391 | 33391.0
32692.0 | 1 | None | None | HCF000033392 | 33392.0
32693.0 | 1 | None | None | HCF000033393 | 33393.0
32694.0 | 1 | None | None | HCF000033394 | 33394.0
32695.0 | 1 | None | None | HCF000033395 | 33395.0
32696.0 | 1 | None | None | HCF000033396 | 33396.0
32697.0 | 1 | None | None | HCF000033397 | 33397.0
32698.0 | 1 | None | None | HCF000033398 | 33398.0
32699.0 | 1 | None | None | HCF000033399 | 33399.0
32700.0 | 1 | None | None | HCF000033400 | 33400.0
32701.0 | 1 | None | None | HCF000033401 | 33401.0
32702.0 | 1 | None | None | HCF000033402 | 33402.0
32703.0 | 1 | None | None | HCF000033403 | 33403.0
32704.0 | 1 | None | None | HCF000033404 | 33404.0
32705.0 | 1 | None | None | HCF000033405 | 33405.0
32706.0 | 1 | None | None | HCF000033406 | 33406.0
32707.0 | 1 | None | None | HCF000033407 | 33407.0
32708.0 | 1 | None | None | HCF000033408 | 33408.0
32709.0 | 1 | None | None | HCF000033409 | 33409.0
32710.0 | 1 | None | None | HCF000033410 | 33410.0
32711.0 | 1 | None | None | HCF000033411 | 33411.0
32712.0 | 1 | None | None | HCF000033412 | 33412.0
32712.0 | 2 | None | None | HCF000033413 | 33413.0
32713.0 | 1 | None | None | HCF000033414 | 33414.0
32714.0 | 1 | None | None | HCF000033415 | 33415.0
32715.0 | 1 | None | None | HCF000033416 | 33416.0
32716.0 | 1 | None | None | HCF000033417 | 33417.0
32717.0 | 1 | None | None | HCF000033418 | 33418.0
32718.0 | 1 | None | None | HCF000033419 | 33419.0
32719.0 | 1 | None | None | HCF000033420 | 33420.0
32720.0 | 1 | None | None | HCF000033421 | 33421.0
32721.0 | 1 | None | None | HCF000033422 | 33422.0
32722.0 | 1 | None | None | HCF000033423 | 33423.0
32723.0 | 1 | None | None | HCF000033424 | 33424.0
32724.0 | 1 | None | None | HCF000033425 | 33425.0
32725.0 | 1 | None | None | HCF000033426 | 33426.0
32726.0 | 1 | None | None | HCF000033427 | 33427.0
32727.0 | 1 | None | None | HCF000033428 | 33428.0
32728.0 | 1 | None | None | HCF000033429 | 33429.0
32729.0 | 1 | None | None | HCF000033430 | 33430.0
32730.0 | 1 | None | None | HCF000033431 | 33431.0
32731.0 | 1 | None | None | HCF000033432 | 33432.0
32732.0 | 1 | None | None | HCF000033433 | 33433.0
32733.0 | 1 | None | None | HCF000033434 | 33434.0
32734.0 | 1 | None | None | HCF000033435 | 33435.0
32735.0 | 1 | None | None | HCF000033436 | 33436.0
32736.0 | 1 | None | None | HCF000033437 | 33437.0
32737.0 | 1 | None | None | HCF000033438 | 33438.0
32738.0 | 1 | None | None | HCF000033439 | 33439.0
32739.0 | 1 | None | None | HCF000033440 | 33440.0
32740.0 | 1 | None | None | HCF000033441 | 33441.0
32741.0 | 1 | None | None | HCF000033442 | 33442.0
32742.0 | 1 | None | None | HCF000033443 | 33443.0
32743.0 | 1 | None | None | HCF000033444 | 33444.0
32744.0 | 1 | None | None | HCF000033445 | 33445.0
32745.0 | 1 | None | None | HCF000033446 | 33446.0
32746.0 | 1 | None | None | HCF000033447 | 33447.0
32747.0 | 1 | None | None | HCF000033448 | 33448.0
32748.0 | 1 | None | None | HCF000033449 | 33449.0
32748.0 | 2 | None | None | HCF000033450 | 33450.0
32749.0 | 1 | None | None | HCF000033451 | 33451.0
32750.0 | 1 | None | None | HCF000033452 | 33452.0
32751.0 | 1 | None | None | HCF000033453 | 33453.0
32752.0 | 1 | None | None | HCF000033454 | 33454.0
32753.0 | 1 | None | None | HCF000033455 | 33455.0
32754.0 | 1 | None | None | HCF000033456 | 33456.0
32755.0 | 1 | None | None | HCF000033457 | 33457.0
32756.0 | 1 | None | None | HCF000033458 | 33458.0
32757.0 | 1 | None | None | HCF000033459 | 33459.0
32758.0 | 1 | None | None | HCF000033460 | 33460.0
32759.0 | 1 | None | None | HCF000033461 | 33461.0
32760.0 | 1 | None | None | HCF000033462 | 33462.0
32760.0 | 2 | None | None | HCF000033463 | 33463.0
32761.0 | 1 | None | None | HCF000033464 | 33464.0
32762.0 | 1 | None | None | HCF000033465 | 33465.0
32763.0 | 1 | None | None | HCF000033466 | 33466.0
32764.0 | 1 | None | None | HCF000033467 | 33467.0
32765.0 | 1 | None | None | HCF000033468 | 33468.0
32766.0 | 1 | None | None | HCF000033469 | 33469.0
32767.0 | 1 | None | None | HCF000033470 | 33470.0
32768.0 | 1 | None | None | HCF000033471 | 33471.0
32769.0 | 1 | None | None | HCF000033472 | 33472.0
32770.0 | 1 | None | None | HCF000033473 | 33473.0
32771.0 | 1 | None | None | HCF000033474 | 33474.0
32772.0 | 1 | None | None | HCF000033475 | 33475.0
32773.0 | 1 | None | None | HCF000033476 | 33476.0
32774.0 | 1 | None | None | HCF000033477 | 33477.0
32775.0 | 1 | None | None | HCF000033478 | 33478.0
32776.0 | 1 | None | None | HCF000033479 | 33479.0
32777.0 | 1 | None | None | HCF000033480 | 33480.0
32778.0 | 1 | None | None | HCF000033481 | 33481.0
32779.0 | 1 | None | None | HCF000033482 | 33482.0
32780.0 | 1 | None | None | HCF000033483 | 33483.0
32781.0 | 1 | None | None | HCF000033484 | 33484.0
32782.0 | 1 | None | None | HCF000033485 | 33485.0
32783.0 | 1 | None | None | HCF000033486 | 33486.0
32784.0 | 1 | None | None | HCF000033487 | 33487.0
32785.0 | 1 | None | None | HCF000033488 | 33488.0
32786.0 | 1 | None | None | HCF000033489 | 33489.0
32787.0 | 1 | None | None | HCF000033490 | 33490.0
32788.0 | 1 | None | None | HCF000033491 | 33491.0
32789.0 | 1 | None | None | HCF000033492 | 33492.0
32790.0 | 1 | None | None | HCF000033493 | 33493.0
32791.0 | 1 | None | None | HCF000033494 | 33494.0
32792.0 | 1 | None | None | HCF000033495 | 33495.0
32793.0 | 1 | None | None | HCF000033496 | 33496.0
32794.0 | 1 | None | None | HCF000033497 | 33497.0
32795.0 | 1 | None | None | HCF000033498 | 33498.0
32796.0 | 1 | None | None | HCF000033499 | 33499.0
32797.0 | 1 | None | None | HCF000033500 | 33500.0
32798.0 | 1 | None | None | HCF000033501 | 33501.0
32799.0 | 1 | None | None | HCF000033502 | 33502.0
32800.0 | 1 | None | None | HCF000033503 | 33503.0
32801.0 | 1 | None | None | HCF000033504 | 33504.0
32802.0 | 1 | None | None | HCF000033505 | 33505.0
32803.0 | 1 | None | None | HCF000033506 | 33506.0
32804.0 | 1 | None | None | HCF000033507 | 33507.0
32804.0 | 2 | None | None | HCF000033508 | 33508.0
32805.0 | 1 | None | None | HCF000033509 | 33509.0
32806.0 | 1 | None | None | HCF000033510 | 33510.0
32807.0 | 1 | None | None | HCF000033511 | 33511.0
32808.0 | 1 | None | None | HCF000033512 | 33512.0
32809.0 | 1 | None | None | HCF000033513 | 33513.0
32810.0 | 1 | None | None | HCF000033514 | 33514.0
32811.0 | 1 | None | None | HCF000033515 | 33515.0
32812.0 | 1 | None | None | HCF000033516 | 33516.0
32813.0 | 1 | None | None | HCF000033517 | 33517.0
32814.0 | 1 | None | None | HCF000033518 | 33518.0
32815.0 | 1 | None | None | HCF000033519 | 33519.0
32816.0 | 1 | None | None | HCF000033520 | 33520.0
32817.0 | 1 | None | None | HCF000033521 | 33521.0
32818.0 | 1 | None | None | HCF000033522 | 33522.0
32819.0 | 1 | None | None | HCF000033523 | 33523.0
32820.0 | 1 | None | None | HCF000033524 | 33524.0
32821.0 | 1 | None | None | HCF000033525 | 33525.0
32822.0 | 1 | None | None | HCF000033526 | 33526.0
32823.0 | 1 | None | None | HCF000033527 | 33527.0
32824.0 | 1 | None | None | HCF000033528 | 33528.0
32825.0 | 1 | None | None | HCF000033529 | 33529.0
32826.0 | 1 | None | None | HCF000033530 | 33530.0
32827.0 | 1 | None | None | HCF000033531 | 33531.0
32828.0 | 1 | None | None | HCF000033532 | 33532.0
32829.0 | 1 | None | None | HCF000033533 | 33533.0
32830.0 | 1 | None | None | HCF000033534 | 33534.0
32831.0 | 1 | None | None | HCF000033535 | 33535.0
32832.0 | 1 | None | None | HCF000033536 | 33536.0
32833.0 | 1 | None | None | HCF000033537 | 33537.0
32834.0 | 1 | None | None | HCF000033538 | 33538.0
32835.0 | 1 | None | None | HCF000033539 | 33539.0
32836.0 | 1 | None | None | HCF000033540 | 33540.0
32837.0 | 1 | None | None | HCF000033541 | 33541.0
32838.0 | 1 | None | None | HCF000033542 | 33542.0
32839.0 | 1 | None | None | HCF000033543 | 33543.0
32840.0 | 1 | None | None | HCF000033544 | 33544.0
32841.0 | 1 | None | None | HCF000033545 | 33545.0
32842.0 | 1 | None | None | HCF000033546 | 33546.0
32843.0 | 1 | None | None | HCF000033547 | 33547.0
32844.0 | 1 | None | None | HCF000033548 | 33548.0
32845.0 | 1 | None | None | HCF000033549 | 33549.0
32846.0 | 1 | None | None | HCF000033550 | 33550.0
32847.0 | 1 | None | None | HCF000033551 | 33551.0
32848.0 | 1 | None | None | HCF000033552 | 33552.0
32849.0 | 1 | None | None | HCF000033553 | 33553.0
32850.0 | 1 | None | None | HCF000033554 | 33554.0
32851.0 | 1 | None | None | HCF000033555 | 33555.0
32852.0 | 1 | None | None | HCF000033556 | 33556.0
32853.0 | 1 | None | None | HCF000033557 | 33557.0
32854.0 | 1 | None | None | HCF000033558 | 33558.0
32855.0 | 1 | None | None | HCF000033559 | 33559.0
32856.0 | 1 | None | None | HCF000033560 | 33560.0
32857.0 | 1 | None | None | HCF000033561 | 33561.0
32858.0 | 1 | None | None | HCF000033562 | 33562.0
32859.0 | 1 | None | None | HCF000033563 | 33563.0
32860.0 | 1 | None | None | HCF000033564 | 33564.0
32861.0 | 1 | None | None | HCF000033565 | 33565.0
32862.0 | 1 | None | None | HCF000033566 | 33566.0
32863.0 | 1 | None | None | HCF000033567 | 33567.0
32864.0 | 1 | None | None | HCF000033568 | 33568.0
32865.0 | 1 | None | None | HCF000033569 | 33569.0
32866.0 | 1 | None | None | HCF000033570 | 33570.0
32867.0 | 1 | None | None | HCF000033571 | 33571.0
32868.0 | 1 | None | None | HCF000033572 | 33572.0
32869.0 | 1 | None | None | HCF000033573 | 33573.0
32870.0 | 1 | None | None | HCF000033574 | 33574.0
32871.0 | 1 | None | None | HCF000033575 | 33575.0
32872.0 | 1 | None | None | HCF000033576 | 33576.0
32873.0 | 1 | None | None | HCF000033577 | 33577.0
32874.0 | 1 | None | None | HCF000033578 | 33578.0
32875.0 | 1 | None | None | HCF000033579 | 33579.0
32876.0 | 1 | None | None | HCF000033580 | 33580.0
32877.0 | 1 | None | None | HCF000033581 | 33581.0
32878.0 | 1 | None | None | HCF000033582 | 33582.0
32879.0 | 1 | None | None | HCF000033583 | 33583.0
32880.0 | 1 | None | None | HCF000033584 | 33584.0
32881.0 | 1 | None | None | HCF000033585 | 33585.0
32882.0 | 1 | None | None | HCF000033586 | 33586.0
32883.0 | 1 | None | None | HCF000033587 | 33587.0
32884.0 | 1 | None | None | HCF000033588 | 33588.0
32885.0 | 1 | None | None | HCF000033589 | 33589.0
32886.0 | 1 | None | None | HCF000033590 | 33590.0
32887.0 | 1 | None | None | HCF000033591 | 33591.0
32888.0 | 1 | None | None | HCF000033592 | 33592.0
32889.0 | 1 | None | None | HCF000033593 | 33593.0
32890.0 | 1 | None | None | HCF000033594 | 33594.0
32891.0 | 1 | None | None | HCF000033595 | 33595.0
32892.0 | 1 | None | None | HCF000033596 | 33596.0
32893.0 | 1 | None | None | HCF000033597 | 33597.0
32894.0 | 1 | None | None | HCF000033598 | 33598.0
32895.0 | 1 | None | None | HCF000033599 | 33599.0
32896.0 | 1 | None | None | HCF000033600 | 33600.0
32897.0 | 1 | None | None | HCF000033601 | 33601.0
32898.0 | 1 | None | None | HCF000033602 | 33602.0
32899.0 | 1 | None | None | HCF000033603 | 33603.0
32900.0 | 1 | None | None | HCF000033604 | 33604.0
32901.0 | 1 | None | None | HCF000033605 | 33605.0
32902.0 | 1 | None | None | HCF000033606 | 33606.0
32903.0 | 1 | None | None | HCF000033607 | 33607.0
32904.0 | 1 | None | None | HCF000033608 | 33608.0
32905.0 | 1 | None | None | HCF000033609 | 33609.0
32906.0 | 1 | None | None | HCF000033610 | 33610.0
32907.0 | 1 | None | None | HCF000033611 | 33611.0
32908.0 | 1 | None | None | HCF000033612 | 33612.0
32909.0 | 1 | None | None | HCF000033613 | 33613.0
32910.0 | 1 | None | None | HCF000033614 | 33614.0
32911.0 | 1 | None | None | HCF000033615 | 33615.0
32912.0 | 1 | None | None | HCF000033616 | 33616.0
32913.0 | 1 | None | None | HCF000033617 | 33617.0
32914.0 | 1 | None | None | HCF000033618 | 33618.0
32915.0 | 1 | None | None | HCF000033619 | 33619.0
32916.0 | 1 | None | None | HCF000033620 | 33620.0
32917.0 | 1 | None | None | HCF000033621 | 33621.0
32918.0 | 1 | None | None | HCF000033622 | 33622.0
32919.0 | 1 | None | None | HCF000033623 | 33623.0
32920.0 | 1 | None | None | HCF000033624 | 33624.0
32921.0 | 1 | None | None | HCF000033625 | 33625.0
