codigo,cidade_fb,estado_fb,uf_resolvida,cidade_slug
4007,Cornélio Procópio,PR,PR,cornelio procopio
4008,Morretes,PR,PR,morretes
4009,Morretes,PR,PR,morretes
4010,Jundiaí do Sul,PR,PR,jundiai do sul
4011,Palmeira,PR,PR,palmeira
4012,Reserva do Iguaçu,PR,PR,reserva do iguacu
4013,Guaratuba,PR,PR,guaratuba
4014,Antonina,PR,PR,antonina
4015,Guarapuava,PR,PR,guarapuava
4016,Adrianópolis,PR,PR,adrianopolis
4017,Guaraqueçaba,PR,PR,guaraquecaba
4018,Itaiópolis,SC,SC,itaiopolis
4019,Sengés,PR,PR,senges
4020,Curitiba,PR,PR,curitiba
4021,Campo Grande,MS,MS,campo grande
4022,Maracás,BA,BA,maracas
4023,Bocaiúva do Sul,PR,PR,bocaiuva do sul
4024,Licínio de Almeida,BA,BA,licinio de almeida
4025,Quatro Barras,PR,PR,quatro barras
4026,Lebon Régis,SC,SC,lebon regis
4027,Rancho Alegre do Oeste,PR,PR,rancho alegre do oeste
4028,Licínio de Almeida,BA,BA,licinio de almeida
4029,Tibagi,PR,PR,tibagi
4030,"Loreto, Maynas",,,loreto maynas
4031,Santa Rita do Sapucaí,MG,MG,santa rita do sapucai
4032,São Francisco do Sul,SC,SC,sao francisco do sul
4033,Ponta Grossa,PR,PR,ponta grossa
4034,Jundiaí do Sul,PR,PR,jundiai do sul
4035,Morro do Chapéu,BA,BA,morro do chapeu
4036,Porto União,SC,SC,porto uniao
4037,Lapa,PR,PR,lapa
4038,Ponta Grossa,PR,PR,ponta grossa
4039,Diamantina,MG,MG,diamantina
4040,Pedro Gomes,PR,PR,pedro gomes
4041,Vacaria,RS,RS,vacaria
4042,Guarapuava,PR,PR,guarapuava
4043,Itinga,MG,MG,itinga
4044,Olivença,MG,MG,olivenca
4045,Chapada dos Guimarães,MT,MT,chapada dos guimaraes
4046,Mauá da Serra,PR,PR,maua da serra
4047,Leópolis,PR,PR,leopolis
4048,São Jerônimo da Serra,PR,PR,sao jeronimo da serra
4049,Londrina,PR,PR,londrina
4050,Nova Laranjeiras,PR,PR,nova laranjeiras
4051,Londrina,PR,PR,londrina
4052,Reserva,PR,PR,reserva
4053,Londrina,PR,PR,londrina
4054,Londrina,PR,PR,londrina
4055,Ventania,PR,PR,ventania
4056,Juazeiro do Norte,CE,CE,juazeiro do norte
4057,Londrina,PR,PR,londrina
4058,Teixeira Soares,PR,PR,teixeira soares
4059,Telêmaco Borba,PR,PR,telemaco borba
4060,Tibagi,PR,PR,tibagi
4061,Londrina,PR,PR,londrina
4062,Ivaí,PR,PR,ivai
4063,Londrina,PR,PR,londrina
4064,Londrina,PR,PR,londrina
4065,São Domingos,SC,SC,sao domingos
4066,Londrina,PR,PR,londrina
4067,Sengés,PR,PR,senges
4068,Tibagi,PR,PR,tibagi
4069,Londrina,PR,PR,londrina
4070,Tibagi,PR,PR,tibagi
4071,Jaguariaíva,PR,PR,jaguariaiva
4072,Brejo Grande,SE,SE,brejo grande
4073,Japaratuba,SE,SE,japaratuba
4074,Pacatuba,SE,SE,pacatuba
4075,Areia Branca,SE,SE,areia branca
4076,Itabaianinha,SE,SE,itabaianinha
4077,Indiaroba,SE,SE,indiaroba
4078,Maruim,SE,SE,maruim
4079,Pirambu,SE,SE,pirambu
4080,Poço Redondo,SE,SE,poco redondo
4081,Ilha das Flores,SE,SE,ilha das flores
4082,Riachão do Dantas,SE,SE,riachao do dantas
4083,Nossa Senhora do Socorro,SE,SE,nossa senhora do socorro
4084,Ilha das Flores,SE,SE,ilha das flores
4085,Estância,SE,SE,estancia
4086,Estância,SE,SE,estancia
4087,Amparo de São Francisco,SE,SE,amparo de sao francisco
4088,Aracaju,SE,SE,aracaju
4089,Itabaiana,SE,SE,itabaiana
4090,Porto da Folha,SE,SE,porto da folha
4091,Nossa Senhora da Glória,SE,SE,nossa senhora da gloria
4092,Indiaroba,SE,SE,indiaroba
4093,Itaporanga d'Ajuda,SE,SE,itaporanga d ajuda
4094,Canindé de São Francisco,SE,SE,caninde de sao francisco
4095,Santo Amaro das Brotas,SE,SE,santo amaro das brotas
4096,Areia Branca,SE,SE,areia branca
4097,Pirambu,SE,SE,pirambu
4098,Japaratuba,SE,SE,japaratuba
4099,Simão Dias,SE,SE,simao dias
4100,Agrestina,PE,PE,agrestina
4101,Brejo Grande,SE,SE,brejo grande
4102,Aracaju,SE,SE,aracaju
4103,Barra dos Coqueiros,SE,SE,barra dos coqueiros
4104,Areia Branca,SE,SE,areia branca
4105,Santana do São Francisco,SE,SE,santana do sao francisco
4106,Lagarto,SE,SE,lagarto
4107,Itaporanga D'Ajuda,SE,SE,itaporanga d ajuda
4108,Condeúbas,BA,BA,condeubas
4109,Itatim,BA,BA,itatim
4110,Elisio Medrado,BA,BA,elisio medrado
4111,São Gonçalo dos Campos,BA,BA,sao goncalo dos campos
4112,Santa Teresinha,BA,BA,santa teresinha
4113,Santa Teresinha,BA,BA,santa teresinha
4114,Carnaúba dos Dantas,RN,RN,carnauba dos dantas
4115,Bananeiras,PB,PB,bananeiras
4116,Antonina,PR,PR,antonina
4117,Itaúba,MT,MT,itauba
4118,Itaúba,MT,MT,itauba
4119,Colíder,MT,MT,colider
4120,Colider,MT,MT,colider
4121,Itaúba,MT,MT,itauba
4122,Itaúba,MT,MT,itauba
4123,Itaúba,MT,MT,itauba
4124,Itaúba,MT,MT,itauba
4125,Itaúba,MT,MT,itauba
4126,Itaúba,MT,MT,itauba
4127,Colíder,MT,MT,colider
4128,Itaúba,MT,MT,itauba
4129,Colíder,MT,MT,colider
4130,Itaúba,MT,MT,itauba
4131,Colider,MT,MT,colider
4132,Colíder,MT,MT,colider
4133,Colider,MT,MT,colider
4134,Nova Canaã do Norte,MT,MT,nova canaa do norte
4135,Nova Canaã do Norte,MT,MT,nova canaa do norte
4136,Nova Canaã do Norte,MT,MT,nova canaa do norte
4137,Itaúba,MT,MT,itauba
4138,Nova Canaã do Norte,MT,MT,nova canaa do norte
4139,Colíder,MT,MT,colider
4140,Itaúba,MT,MT,itauba
4141,Itaúba,MT,MT,itauba
4142,Itaúba,MT,MT,itauba
4143,Colider,MT,MT,colider
4144,Itaúba,MT,MT,itauba
4145,Brasília,DF,DF,brasilia
4146,Morro do Chapéu,BA,BA,morro do chapeu
4147,Morretes,PR,PR,morretes
4148,Palmeira,PR,PR,palmeira
4149,Matelândia,PR,PR,matelandia
4150,Nova Canaã do Norte,MT,MT,nova canaa do norte
4151,Valença,BA,BA,valenca
4152,Varzedo,BA,BA,varzedo
4153,Nova Canaã do Norte,MT,MT,nova canaa do norte
4154,Passa Quatro,MG,MG,passa quatro
4155,Itaúba,MT,MT,itauba
4156,São Bento do Sul,SC,SC,sao bento do sul
4157,Itaúba,MT,MT,itauba
4158,San José de Maipo,,,san jose de maipo
4159,Matelândia,PR,PR,matelandia
4160,Linhares,ES,ES,linhares
4161,Apodi,RN,RN,apodi
4162,Linhares,ES,ES,linhares
4163,Linhares,ES,ES,linhares
4164,Osório,RS,RS,osorio
4165,Analândia,SP,SP,analandia
4166,Caieiras,SP,SP,caieiras
4167,Cambará do Sul,RS,RS,cambara do sul
4168,Pelotas,RS,RS,pelotas
4169,Itaúba,MT,MT,itauba
4170,Aquidauana,MT,MT,aquidauana
4171,Arenápolis,MT,MT,arenapolis
4172,Nova Canaã do Norte,MT,MT,nova canaa do norte
4173,Quixadá,CE,CE,quixada
4174,Itaúba,MT,MT,itauba
4175,Itaúba,MT,MT,itauba
4176,Itaúba,MT,MT,itauba
4177,Celso Ramos,SC,SC,celso ramos
4178,Itaúba,MT,MT,itauba
4179,Jaboticatubas,MG,MG,jaboticatubas
4180,Alto Paraíso de Goiás,GO,GO,alto paraiso de goias
4181,Brasília,DF,DF,brasilia
4182,Itaúba,MT,MT,itauba
4183,Nova Canaã do Norte,MT,MT,nova canaa do norte
4184,Urubici,SC,SC,urubici
4185,Urubici,SC,SC,urubici
4186,Zortéa,SC,SC,zortea
4187,Indaial,SC,SC,indaial
4188,Biguaçu,SC,SC,biguacu
4189,Urubici,SC,SC,urubici
4190,São Bento do Sul,SC,SC,sao bento do sul
4191,Capão Alto,SC,SC,capao alto
4192,Caçador,SC,SC,cacador
4193,Capão Alto,SC,SC,capao alto
4194,Rodeio,SC,SC,rodeio
4195,Santa Terezinha,SC,SC,santa terezinha
4196,Angelina,SC,SC,angelina
4197,Canoinhas,SC,SC,canoinhas
4198,Presidente Nereu,SC,SC,presidente nereu
4199,Leoberto Leal,SC,SC,leoberto leal
4200,Bom Retiro,SC,SC,bom retiro
4201,Luiz Alves,SC,SC,luiz alves
4202,São Bento do Sul,SC,SC,sao bento do sul
4203,Palhoça,SC,SC,palhoca
4204,São Francisco do Sul,SC,SC,sao francisco do sul
4205,Otacílio Costa,SC,SC,otacilio costa
4206,Colombo,PR,PR,colombo
4207,São Joaquim,SC,SC,sao joaquim
4208,São Joaquim,SC,SC,sao joaquim
4209,Morretes,PR,PR,morretes
4210,Monte Castelo,SC,SC,monte castelo
4211,Santo Amaro da Imperatriz,SC,SC,santo amaro da imperatriz
4212,Major Gercino,SC,SC,major gercino
4213,Palhoça,SC,SC,palhoca
4214,Joinville,SC,SC,joinville
4215,Anita Garibaldi,SC,SC,anita garibaldi
4216,São João Batista,SC,SC,sao joao batista
4217,Porto Murtinho,MS,MS,porto murtinho
4218,Ribas do Rio Pardo,MS,MS,ribas do rio pardo
4219,Corumbá,MS,MS,corumba
4220,Costa Rica,MS,MS,costa rica
4221,Jateí,MS,MS,jatei
4222,Costa Rica,MS,MS,costa rica
4223,Alcinópolis,MS,MS,alcinopolis
4224,Paranaguá,PR,PR,paranagua
4225,Campo Mourão,PR,PR,campo mourao
4226,São José dos Pinhais,PR,PR,sao jose dos pinhais
4227,Cocalzinho de Goiás,GO,GO,cocalzinho de goias
4228,Teresópolis,RJ,RJ,teresopolis
4229,Foz do Iguaçu,PR,PR,foz do iguacu
4230,Curitiba,PR,PR,curitiba
4231,Aquidauana,MS,MS,aquidauana
4232,Campo Grande,MS,MS,campo grande
4233,Miranda,MS,MS,miranda
4234,Santa Rita do Pardo,MS,MS,santa rita do pardo
4235,Campo Grande,MS,MS,campo grande
4236,Porto Murtinho,MS,MS,porto murtinho
4237,Porto Murtinho,MS,MS,porto murtinho
4238,Alcinópolis,MS,MS,alcinopolis
4239,Bonito,MS,MS,bonito
4240,Corumbá,MS,MS,corumba
4241,Porto Murtinho,MS,MS,porto murtinho
4242,Corumbá,MS,MS,corumba
4243,Costa Rica,MS,MS,costa rica
4244,Chapadão do Sul,MS,MS,chapadao do sul
4245,Costa Rica,MS,MS,costa rica
4246,Corumbá,MS,MS,corumba
4247,Corumbá,MS,MS,corumba
4248,Corumbá,MS,MS,corumba
4249,Água Clara,MS,MS,agua clara
4250,Selvíria,MS,MS,selviria
4251,Três Lagoas,MS,MS,tres lagoas
4252,Corumbá,MS,MS,corumba
4253,Peabiru,PR,PR,peabiru
4254,Reserva do Iguaçu,PR,PR,reserva do iguacu
4255,Reserva do Iguaçu,PR,PR,reserva do iguacu
4256,Reserva do Iguaçu,PR,PR,reserva do iguacu
4257,Ubatuba,SP,SP,ubatuba
4258,Dois Vizinhos,PR,PR,dois vizinhos
4259,Capitão Leonidas Marques,PR,PR,capitao leonidas marques
4260,Capitão Leonidas Marques,PR,PR,capitao leonidas marques
4261,Capitão Leonidas Marques,PR,PR,capitao leonidas marques
4262,Juína,MT,MT,juina
4263,Capitão Leonidas Marques,PR,PR,capitao leonidas marques
4264,Dois Vizinhos,PR,PR,dois vizinhos
4265,Barracão,PR,PR,barracao
4266,Dois Vizinhos,PR,PR,dois vizinhos
4267,Manfrinópolis,PR,PR,manfrinopolis
4268,São Jorge d'Oeste,PR,PR,sao jorge d oeste
4269,Dois Vizinhos,PR,PR,dois vizinhos
4270,Quedas do Iguaçu,PR,PR,quedas do iguacu
4271,Dois Vizinhos,PR,PR,dois vizinhos
4272,Dois Vizinhos,PR,PR,dois vizinhos
4273,Dois Vizinhos,PR,PR,dois vizinhos
4274,Saudade do Iguaçu,PR,PR,saudade do iguacu
4275,Catanduvas,PR,PR,catanduvas
4276,Boa Esperança do Iguaçu,PR,PR,boa esperanca do iguacu
4277,Boa Esperança do Iguaçu,PR,PR,boa esperanca do iguacu
4278,Dois Vizinhos,PR,PR,dois vizinhos
4279,Dois Vizinhos,PR,PR,dois vizinhos
4280,Capitão Leonidas Marques,PR,PR,capitao leonidas marques
4281,Dois Vizinhos,PR,PR,dois vizinhos
4282,São Jorge d'Oeste,PR,PR,sao jorge d oeste
4283,Marília,SP,SP,marilia
4284,Dois Vizinhos,PR,PR,dois vizinhos
4285,São João,PR,PR,sao joao
4286,Dois Vizinhos,PR,PR,dois vizinhos
4287,Dois Vizinhos,PR,PR,dois vizinhos
4288,Boa Esperança do Iguaçu,PR,PR,boa esperanca do iguacu
4289,Dois Vizinhos,PR,PR,dois vizinhos
4290,São Jorge d'Oeste,PR,PR,sao jorge d oeste
4291,Dois Vizinhos,PR,PR,dois vizinhos
4292,Ipira,SC,SC,ipira
4293,São José do Cedro,SC,SC,sao jose do cedro
4294,Dois Vizinhos,PR,PR,dois vizinhos
4295,Dois Vizinhos,PR,PR,dois vizinhos
4296,Dois Vizinhos,PR,PR,dois vizinhos
4297,Dois Vizinhos,PR,PR,dois vizinhos
4298,Cruzeiro do Iguaçu,PR,PR,cruzeiro do iguacu
4299,Rolândia,PR,PR,rolandia
4300,Dois Vizinhos,PR,PR,dois vizinhos
4301,Londrina,PR,PR,londrina
4302,Cruzeiro do Iguaçu,PR,PR,cruzeiro do iguacu
4303,Pérola do Oeste,PR,PR,perola do oeste
4304,Capitão Leonidas Marques,PR,PR,capitao leonidas marques
4305,Curiúva,PR,PR,curiuva
4306,São Jorge d'Oeste,PR,PR,sao jorge d oeste
4307,Joaquim Murtinho,PR,PR,joaquim murtinho
4308,Dois Vizinhos,PR,PR,dois vizinhos
4309,Dois Vizinhos,PR,PR,dois vizinhos
4310,Cruzeiro do Iguaçu,PR,PR,cruzeiro do iguacu
4311,Dois Vizinhos,PR,PR,dois vizinhos
4312,Dois Vizinhos,PR,PR,dois vizinhos
4313,Dois Vizinhos,PR,PR,dois vizinhos
4314,Londrina,PR,PR,londrina
4315,Capitão Leônidas Marques,PR,PR,capitao leonidas marques
4316,Londrina,PR,PR,londrina
4317,Ortigueira,PR,PR,ortigueira
4318,Quedas do Iguaçu,PR,PR,quedas do iguacu
4319,Antonina,PR,PR,antonina
4320,Itararé,SP,SP,itarare
4321,Curiúva,PR,PR,curiuva
4322,Dois Vizinhos,PR,PR,dois vizinhos
4323,Dois Vizinhos,PR,PR,dois vizinhos
4324,Dois Vizinhos,PR,PR,dois vizinhos
4325,Dois Vizinhos,PR,PR,dois vizinhos
4326,Turvo,PR,PR,turvo
4327,Turvo,PR,PR,turvo
4328,Enéas Marques,PR,PR,eneas marques
4329,Ivaiporã,PR,PR,ivaipora
4330,Dois Vizinhos,PR,PR,dois vizinhos
4331,Quedas do Iguaçu,PR,PR,quedas do iguacu
4332,Catanduvas,PR,PR,catanduvas
4333,Cruzeiro do Iguaçu,PR,PR,cruzeiro do iguacu
4334,Dois Vizinhos,PR,PR,dois vizinhos
4335,Cruzeiro do Iguaçu,PR,PR,cruzeiro do iguacu
4336,Cruzeiro do Iguaçu,PR,PR,cruzeiro do iguacu
4337,Barbosa Ferraz,PR,PR,barbosa ferraz
4338,Nova Londrina,PR,PR,nova londrina
4339,Vila Velha,ES,ES,vila velha
4340,Linhares,ES,ES,linhares
4341,Vitória,ES,ES,vitoria
4342,Presidente Kennedy,ES,ES,presidente kennedy
4343,Mamborê,PR,PR,mambore
4344,Mamborê,PR,PR,mambore
4345,Foz do Iguaçu,PR,PR,foz do iguacu
4346,Cariacica,ES,ES,cariacica
4347,Serra,ES,ES,serra
4348,Anchieta,ES,ES,anchieta
4349,Presidente Kennedy,ES,ES,presidente kennedy
4350,Conceição da Barra,ES,ES,conceicao da barra
4351,Guarapari,ES,ES,guarapari
4352,Anchieta,ES,ES,anchieta
4353,Linhares,ES,ES,linhares
4354,Domingos Martins,ES,ES,domingos martins
4355,Linhares,ES,ES,linhares
4356,Guarapari,ES,ES,guarapari
4357,Guarapari,ES,ES,guarapari
4358,Linhares,ES,ES,linhares
4359,Anchieta,ES,ES,anchieta
4360,Conceição da Barra,ES,ES,conceicao da barra
4361,Conceição da Barra,ES,ES,conceicao da barra
4362,Cachoeiro de Itapemirim,ES,ES,cachoeiro de itapemirim
4363,Serra,ES,ES,serra
4364,Linhares,ES,ES,linhares
4365,Anchieta,ES,ES,anchieta
4366,Linhares,ES,ES,linhares
4367,Vila Velha,ES,ES,vila velha
4368,Vila Velha,ES,ES,vila velha
4369,São Francisco de Paula,RS,RS,sao francisco de paula
4370,Praia Grande,SC,SC,praia grande
4371,Osório,RS,RS,osorio
4372,Caçapava do Sul,RS,RS,cacapava do sul
4373,Jaquirana,RS,RS,jaquirana
4374,Cambará do Sul,RS,RS,cambara do sul
4375,Mostardas,RS,RS,mostardas
4376,Mostardas,RS,RS,mostardas
4377,Caxias do Sul,RS,RS,caxias do sul
4378,Canela,RS,RS,canela
4379,Vacaria,RS,RS,vacaria
4380,Caxias do Sul,RS,RS,caxias do sul
4381,Muitos Capões,RS,RS,muitos capoes
4382,Osório,RS,RS,osorio
4383,Osório,RS,RS,osorio
4384,Osório,RS,RS,osorio
4385,Osório,RS,RS,osorio
4386,Osório,RS,RS,osorio
4387,Osório,RS,RS,osorio
4388,Osório,RS,RS,osorio
4389,Caçapava do Sul,RS,RS,cacapava do sul
4390,Osório,RS,RS,osorio
4391,Osório,RS,RS,osorio
4392,Osório,RS,RS,osorio
4393,Caxias do Sul,RS,RS,caxias do sul
4394,Curitiba,PR,PR,curitiba
4395,São Francisco do Sul,SC,SC,sao francisco do sul
4396,Morretes,PR,PR,morretes
4397,Cristalina,GO,GO,cristalina
4398,Curitiba,PR,PR,curitiba
4399,Chapecó,SC,SC,chapeco
4400,Itapoá,SC,SC,itapoa
4401,Matinhos,PR,PR,matinhos
4402,Antonina,PR,PR,antonina
4403,Curitiba,PR,PR,curitiba
4404,Mafra,SC,SC,mafra
4405,São José dos Pinhais,PR,PR,sao jose dos pinhais
4406,Guaraqueçaba,PR,PR,guaraquecaba
4407,Uberlândia,MG,MG,uberlandia
4408,Uberlândia,MG,MG,uberlandia
4409,Uberaba,MG,MG,uberaba
4410,Toledo,PR,PR,toledo
4411,Ribeirão Grande,SP,SP,ribeirao grande
4412,Barbacena,MG,MG,barbacena
4413,Pontal do Paraná,PR,PR,pontal do parana
4414,Paranaguá,PR,PR,paranagua
4415,Campo Largo,PR,PR,campo largo
4416,Campo do Tenente,PR,PR,campo do tenente
4417,Guaratuba,PR,PR,guaratuba
4418,Matinhos,PR,PR,matinhos
4419,Almirante Tamandaré,PR,PR,almirante tamandare
4420,Piraquara,PR,PR,piraquara
4421,Uberlândia,MG,MG,uberlandia
4422,Uberlândia,MG,MG,uberlandia
4423,Itajaí,SC,SC,itajai
4424,Itapema,SC,SC,itapema
4425,Campo Largo,PR,PR,campo largo
4426,São José dos Pinhais,PR,PR,sao jose dos pinhais
4427,Mafra,SC,SC,mafra
4800,Campina Grande do Sul,PR,PR,campina grande do sul
4429,São Paulo,SP,SP,sao paulo
4430,Salto,SP,SP,salto
4431,São Paulo,SP,SP,sao paulo
4432,São Paulo,SP,SP,sao paulo
4433,Montes Claros de Goiás,GO,GO,montes claros de goias
4434,Campos do Jordão,SP,SP,campos do jordao
4435,Congonhas do Norte,MG,MG,congonhas do norte
4436,São Paulo,SP,SP,sao paulo
4437,Ubatuba,SP,SP,ubatuba
4438,Itirapina,SP,SP,itirapina
4439,Grão Mogol,MG,MG,grao mogol
4440,Santana do Riacho,MG,MG,santana do riacho
4441,Iretama,PR,PR,iretama
4442,Lima Duarte,MG,MG,lima duarte
4443,São Paulo,SP,SP,sao paulo
4444,São Paulo,SP,SP,sao paulo
4445,Limeira,SP,SP,limeira
4446,São Paulo,SP,SP,sao paulo
4447,Morro do Pilar,MG,MG,morro do pilar
4448,Ubatuba,SP,SP,ubatuba
4449,Botucatu,SP,SP,botucatu
4450,São Sebastião,SP,SP,sao sebastiao
4451,Ubatuba,SP,SP,ubatuba
4452,Botucatu,SP,SP,botucatu
4453,Piacatu,SP,SP,piacatu
4454,São Paulo,SP,SP,sao paulo
4455,São Paulo,SP,SP,sao paulo
4456,Mairinque,SP,SP,mairinque
4457,Cotia,SP,SP,cotia
4458,Santana do Riacho,MG,MG,santana do riacho
4459,Bela Vista,MS,MS,bela vista
4460,São Paulo,SP,SP,sao paulo
4461,Tremembé,SP,SP,tremembe
4462,Piracurura,PI,PI,piracurura
4463,Miguel Pereira,RJ,RJ,miguel pereira
4464,Campinas,SP,SP,campinas
4465,São Paulo,SP,SP,sao paulo
4466,Mangaratiba,RJ,RJ,mangaratiba
4467,Socorro,SP,SP,socorro
4468,São Paulo,SP,SP,sao paulo
4469,São Joaquim,SC,SC,sao joaquim
4470,Itirapina,SP,SP,itirapina
4471,Jundiaí,SP,SP,jundiai
4472,Luiziana,PR,PR,luiziana
4473,Jataizinho,PR,PR,jataizinho
4474,Barapuã,SP,SP,barapua
4475,Goioerê,PR,PR,goioere
4476,Bagé,RS,RS,bage
4477,Mandirituba,PR,PR,mandirituba
4478,Garuva,SC,SC,garuva
4479,Água Fria de Goiás,GO,GO,agua fria de goias
4480,Águas Frias,SC,SC,aguas frias
4481,Aquidauana,MS,MS,aquidauana
4482,Várzea da Palma,MG,MG,varzea da palma
4483,Francisco Dumont,MG,MG,francisco dumont
4484,Guaratuba,PR,PR,guaratuba
4485,Alfredo Chaves,ES,ES,alfredo chaves
4486,Primavera,PR,PR,primavera
4487,Iretama,PR,PR,iretama
4488,Nova Londrina,PR,PR,nova londrina
4489,Guaratuba,PR,PR,guaratuba
4490,Guaratuba,PR,PR,guaratuba
4491,Luiziana,PR,PR,luiziana
4492,Guaratuba,PR,PR,guaratuba
4493,Matinhos,PR,PR,matinhos
4494,Jequitaí,MG,MG,jequitai
4495,Correntina,BA,BA,correntina
4496,Tuneiras do Oeste,PR,PR,tuneiras do oeste
4497,São José dos Pinhais,PR,PR,sao jose dos pinhais
4498,Quatro Barras,PR,PR,quatro barras
4499,Tavares,RS,RS,tavares
4500,Itaqui,RS,RS,itaqui
4501,Matinhos,PR,PR,matinhos
4502,Herval d'Oeste,SC,SC,herval d oeste
4503,Capão Bonito,SP,SP,capao bonito
4504,Lima Duarte,MG,MG,lima duarte
4505,Ocosingo - Chiapas,,,ocosingo chiapas
4506,Palmeira,PR,PR,palmeira
4507,Santarém,PA,PA,santarem
4508,Campo Alegre,GO,GO,campo alegre
4509,Tibagi,PR,PR,tibagi
4510,Catalão,GO,GO,catalao
4511,Guaratuba,PR,PR,guaratuba
4512,Porto Murtinho,MS,MS,porto murtinho
4513,São José da Aliança,GO,GO,sao jose da alianca
4514,Porto Seguro,BA,BA,porto seguro
4515,Planaltina,GO,GO,planaltina
4516,Niquelândia,GO,GO,niquelandia
4517,São José do Norte,RS,RS,sao jose do norte
4518,Torres,RS,RS,torres
4519,Barreiras,BA,BA,barreiras
4520,Niquelândia,GO,GO,niquelandia
4521,Guaraqueçaba,PR,PR,guaraquecaba
4522,Bela Vista,MS,MS,bela vista
4523,Bonito,MS,MS,bonito
4524,Bodoquena,MS,MS,bodoquena
4525,Bonito,MS,MS,bonito
4526,Várzea da Palma,MG,MG,varzea da palma
4527,Guaraqueçaba,PR,PR,guaraquecaba
4528,Luziânia,GO,GO,luziania
4529,Bonito,MS,MS,bonito
4530,Bonito,MS,MS,bonito
4531,Caracol,MS,MS,caracol
4532,Guaratuba,PR,PR,guaratuba
4533,Pirenópolis,GO,GO,pirenopolis
4534,Cavalcante,GO,GO,cavalcante
4535,Brasília,DF,DF,brasilia
4536,Jaboticatubas,MG,MG,jaboticatubas
4537,Jaboticatubas,MG,MG,jaboticatubas
4538,Pirenópolis,GO,GO,pirenopolis
4539,São João do Tigre,PB,PB,sao joao do tigre
4540,Catende,PE,PE,catende
4541,Biritiba-Mirim,SP,SP,biritiba mirim
4542,Areia,PB,PB,areia
4543,Areia,PB,PB,areia
4544,Pitanga,PR,PR,pitanga
4545,Boa Vista,PB,PB,boa vista
4546,Taquaritinga do Norte,PE,PE,taquaritinga do norte
4547,São João do Tigre,PB,PB,sao joao do tigre
4548,Maturéia,PB,PB,matureia
4549,Agrestina,PE,PE,agrestina
4550,São João do Cariri,PB,PB,sao joao do cariri
4551,Zabelê,PB,PB,zabele
4552,Barbosa Ferraz,PR,PR,barbosa ferraz
4553,Sengés,PR,PR,senges
4554,Tramandaí,RS,RS,tramandai
4555,Alta Floresta,MT,MT,alta floresta
4556,Jacareacanga,PA,PA,jacareacanga
4557,Urubici,SC,SC,urubici
4558,Corupá,SC,SC,corupa
4559,Linhares,ES,ES,linhares
4560,Guaraqueçaba,PR,PR,guaraquecaba
5105,Florianópolis,SC,SC,florianopolis
4561,Santa Maria Madalena,RJ,RJ,santa maria madalena
4562,Teresópolis,RJ,RJ,teresopolis
4563,Silva Jardim,RJ,RJ,silva jardim
4564,Diamantina,MG,MG,diamantina
4565,Nova Friburgo,RJ,RJ,nova friburgo
4566,Nova Friburgo,RJ,RJ,nova friburgo
4567,Rio Claro,RJ,RJ,rio claro
4568,Silva Jardim,RJ,RJ,silva jardim
4569,Niquelândia,GO,GO,niquelandia
4570,Foz do Iguaçu,PR,PR,foz do iguacu
4571,Diamantina,MG,MG,diamantina
4572,Porto Seguro,BA,BA,porto seguro
4573,Curitiba,PR,PR,curitiba
4574,Morretes,PR,PR,morretes
4575,Tuneiras do Oeste,PR,PR,tuneiras do oeste
4576,Paranaguá,PR,PR,paranagua
4577,Campo do Tenente,PR,PR,campo do tenente
4578,Campo Alegre,SC,SC,campo alegre
4579,Cantagalo,PR,PR,cantagalo
4580,Morretes,PR,PR,morretes
4581,Limeira,SP,SP,limeira
4582,Limeira,SP,SP,limeira
4583,Pedreira,SP,SP,pedreira
4584,Limeira,SP,SP,limeira
4585,Pedreira,SP,SP,pedreira
4586,Chopinzinho,PR,PR,chopinzinho
4587,Francisco Beltrão,PR,PR,francisco beltrao
4588,Piraí do Sul,PR,PR,pirai do sul
4589,Turvo,PR,PR,turvo
4590,Guaratuba,PR,PR,guaratuba
4591,Mocambinho,MG,MG,mocambinho
4592,Bom Retiro,SC,SC,bom retiro
4593,Reserva,PR,PR,reserva
4594,Morretes,PR,PR,morretes
4595,Limeira,SP,SP,limeira
4596,Castro,PR,PR,castro
4597,Agudos do Sul,PR,PR,agudos do sul
4598,Enéas Marques,PR,PR,eneas marques
4599,Cajati,SP,SP,cajati
4600,Itaúba,MT,MT,itauba
4601,Pranchita,PR,PR,pranchita
4602,Tunas do Paraná,PR,PR,tunas do parana
4603,Rio Branco do Sul,PR,PR,rio branco do sul
4604,Planalto,PR,PR,planalto
4605,Turvo,PR,PR,turvo
4606,Curitiba,PR,PR,curitiba
4607,Piraí do Sul,PR,PR,pirai do sul
4608,Renascença,PR,PR,renascenca
4609,Carambeí,PR,PR,carambei
4610,Rio Negro,PR,PR,rio negro
4611,Sengés,PR,PR,senges
4612,Chopinzinho,PR,PR,chopinzinho
4613,Rio Branco do Sul,PR,PR,rio branco do sul
4614,Tijucas do Sul,PR,PR,tijucas do sul
4615,Porto Murtinho,MS,MS,porto murtinho
4616,Milagres,BA,BA,milagres
4617,Una,BA,BA,una
4618,Cerro Azul,PR,PR,cerro azul
